traffic_byte_counter,ping_loss_rate,isp,technology,state
0.016336245,0.0,Cincinnati Bell,Satellite,MD
0.024279468,0.0,Cincinnati Bell,Satellite,MD
0.043382213,0.0,Cincinnati Bell,Satellite,MD
0.118067764,0.0,Cincinnati Bell,Satellite,MD
0.018156083,0.0,Cincinnati Bell,Satellite,MD
0.028824948,0.0,Cincinnati Bell,Satellite,MD
0.15142769,0.0,Cincinnati Bell,Satellite,MD
0.17678005,0.0,Cincinnati Bell,Satellite,MD
0.012811514,0.0,Cincinnati Bell,Satellite,MD
0.123717904,0.0,Cincinnati Bell,Satellite,MD
0.16811246,0.0,Cincinnati Bell,Satellite,MD
0.14137968,0.0,Cincinnati Bell,Satellite,MD
0.15222543,0.0,Cincinnati Bell,Satellite,MD
0.096533135,0.0,Cincinnati Bell,Satellite,MD
0.16794445,0.0,Cincinnati Bell,Satellite,MD
0.11105798,0.0,Cincinnati Bell,Satellite,MD
0.026587227,0.0,Cincinnati Bell,Satellite,MD
0.058626156,0.0,Cincinnati Bell,Satellite,MD
0.13479355,0.0,Cincinnati Bell,Satellite,MD
0.07956728,0.0,Cincinnati Bell,Satellite,MD
0.030269636,0.0,Cincinnati Bell,Satellite,MD
0.031050451,0.0,Cincinnati Bell,Satellite,MD
0.061336417,0.0,Cincinnati Bell,Satellite,MD
0.050095424,0.0,Cincinnati Bell,Satellite,MD
0.020682989,0.0,Cincinnati Bell,Satellite,MD
0.03341846,0.0,Cincinnati Bell,Satellite,MD
0.04800213,0.0,Cincinnati Bell,Satellite,MD
0.049006484,0.0,Cincinnati Bell,Satellite,MD
0.020507695,0.0,Cincinnati Bell,Satellite,MD
0.01887151,0.0,Cincinnati Bell,Satellite,MD
0.047909126,0.0,Cincinnati Bell,Satellite,MD
0.053922515,0.0,Cincinnati Bell,Satellite,MD
0.020004766,0.0,Cincinnati Bell,Satellite,MD
0.019046897,0.0,Cincinnati Bell,Satellite,MD
0.053844266,0.0,Cincinnati Bell,Satellite,MD
0.050656766,0.0,Cincinnati Bell,Satellite,MD
0.019597571,0.0,Cincinnati Bell,Satellite,MD
0.020050384,0.0,Cincinnati Bell,Satellite,MD
0.054014288,0.0,Cincinnati Bell,Satellite,MD
0.050153464,0.0,Cincinnati Bell,Satellite,MD
0.021972047,0.0,Cincinnati Bell,Satellite,MD
0.018007293,0.0,Cincinnati Bell,Satellite,MD
0.046476208,0.0,Cincinnati Bell,Satellite,MD
0.049816422,0.0,Cincinnati Bell,Satellite,MD
0.021615477,0.0,Cincinnati Bell,Satellite,MD
0.018726084,0.0,Cincinnati Bell,Satellite,MD
0.04860181,0.0,Cincinnati Bell,Satellite,MD
0.046343826,0.0,Cincinnati Bell,Satellite,MD
0.018954337,0.0,Cincinnati Bell,Satellite,MD
0.026283426,0.0,Cincinnati Bell,Satellite,MD
0.04565916,0.0,Cincinnati Bell,Satellite,MD
0.048382714,0.0,Cincinnati Bell,Satellite,MD
0.019505415,0.0,Cincinnati Bell,Satellite,MD
0.027999738,0.0,Cincinnati Bell,Satellite,MD
0.04233002,0.0,Cincinnati Bell,Satellite,MD
0.051210053,0.0,Cincinnati Bell,Satellite,MD
0.020983526,0.0,Cincinnati Bell,Satellite,MD
0.0255924,0.0,Cincinnati Bell,Satellite,MD
0.031010449,0.0,Cincinnati Bell,Satellite,MD
0.05782024,0.0,Cincinnati Bell,Satellite,MD
0.020994406,0.0,Cincinnati Bell,Satellite,MD
0.026111718,0.0,Cincinnati Bell,Satellite,MD
0.06515752,0.0,Cincinnati Bell,Satellite,MD
0.055773143,0.0,Cincinnati Bell,Satellite,MD
0.016362408,0.0,Cincinnati Bell,Satellite,MD
0.016167652,0.0,Cincinnati Bell,Satellite,MD
0.035874546,0.0,Cincinnati Bell,Satellite,MD
0.05110503,0.0,Cincinnati Bell,Satellite,MD
0.015791219,0.0,Cincinnati Bell,Satellite,MD
0.0154594425,0.0,Cincinnati Bell,Satellite,MD
0.044708487,0.0,Cincinnati Bell,Satellite,MD
0.04892972,0.0,Cincinnati Bell,Satellite,MD
0.01677093,0.0,Cincinnati Bell,Satellite,MD
0.015977858,0.0,Cincinnati Bell,Satellite,MD
0.039331373,0.0,Cincinnati Bell,Satellite,MD
0.04525521,0.0,Cincinnati Bell,Satellite,MD
0.017132856,0.0,Cincinnati Bell,Satellite,MD
0.037936993,0.0,Cincinnati Bell,Satellite,MD
0.061019953,0.0,Cincinnati Bell,Satellite,IN
0.0401596,0.0,Cincinnati Bell,Satellite,IN
0.025705684,0.0,Cincinnati Bell,Satellite,IN
0.040955167,0.0,Cincinnati Bell,Satellite,IN
0.18526883,0.0,Cincinnati Bell,Satellite,IN
0.079250306,0.0,Cincinnati Bell,Satellite,IN
0.025244927,0.0,Cincinnati Bell,Satellite,IN
0.15413952,0.0,Cincinnati Bell,Satellite,IN
0.2739536,0.0,Cincinnati Bell,Satellite,IN
0.031574108,0.0,Cincinnati Bell,Satellite,IN
0.021691542,0.0,Cincinnati Bell,Satellite,IN
0.28663844,0.0,Cincinnati Bell,Satellite,IN
0.11220521,0.0,Cincinnati Bell,Satellite,IN
0.104074806,0.0,Cincinnati Bell,Satellite,IN
0.036603678,0.0,Cincinnati Bell,Satellite,IN
0.13480467,0.0,Cincinnati Bell,Satellite,IN
0.10947794,0.0,Cincinnati Bell,Satellite,IN
0.033043027,0.0,Cincinnati Bell,Satellite,IN
0.03223285,0.0,Cincinnati Bell,Satellite,IN
0.029135602,0.0,Cincinnati Bell,Satellite,IN
0.060235064,0.0,Cincinnati Bell,Satellite,IN
0.03254327,0.033333335,Cincinnati Bell,Satellite,IN
0.027735293,0.0,Cincinnati Bell,Satellite,IN
0.033774618,0.0,Cincinnati Bell,Satellite,IN
0.054448847,0.0,Cincinnati Bell,Satellite,IN
0.030358635,0.0,Cincinnati Bell,Satellite,IN
0.021125194,0.0,Cincinnati Bell,Satellite,IN
0.070660874,0.0,Cincinnati Bell,Satellite,IN
0.1934778,0.0,Cincinnati Bell,Satellite,IN
0.034489322,0.0,Cincinnati Bell,Satellite,IN
0.024119731,0.0,Cincinnati Bell,Satellite,IN
0.03608069,0.0,Cincinnati Bell,Satellite,IN
0.12249128,0.0,Cincinnati Bell,Satellite,IN
0.11475931,0.0,Cincinnati Bell,Satellite,IN
0.017850451,0.0,Cincinnati Bell,Satellite,IN
0.06817267,0.0,Cincinnati Bell,Satellite,IN
0.19544862,0.0,Cincinnati Bell,Satellite,IN
0.03700899,0.0,Cincinnati Bell,Satellite,IN
0.01870718,0.033333335,Cincinnati Bell,Satellite,IN
0.13721499,0.04,Cincinnati Bell,Satellite,IN
0.10444305,0.0,Cincinnati Bell,Satellite,IN
0.03542628,0.0,Cincinnati Bell,Satellite,IN
0.02046148,0.0,Cincinnati Bell,Satellite,IN
0.18498343,0.0,Cincinnati Bell,Satellite,IN
0.08899071,0.0,Cincinnati Bell,Satellite,IN
0.025238605,0.0,Cincinnati Bell,Satellite,IN
0.023699736,0.0,Cincinnati Bell,Satellite,IN
0.05467462,0.0,Cincinnati Bell,Satellite,IN
0.084297314,0.0,Cincinnati Bell,Satellite,IN
0.039326362,0.0,Cincinnati Bell,Satellite,IN
0.024114676,0.0,Cincinnati Bell,Satellite,IN
0.025211928,0.0,Cincinnati Bell,Satellite,IN
0.058633447,0.0,Cincinnati Bell,Satellite,IN
0.051239673,0.033333335,Cincinnati Bell,Satellite,IN
0.0484312,0.04,Cincinnati Bell,Satellite,IN
0.029124646,0.033333335,Cincinnati Bell,Satellite,IN
0.1260326,0.0,Cincinnati Bell,Satellite,MT
0.023325212,0.0,Cincinnati Bell,Satellite,MT
0.080046766,0.0,Cincinnati Bell,Satellite,MT
0.08623014,0.0,Cincinnati Bell,Satellite,MT
0.07333407,0.0,Cincinnati Bell,Satellite,MT
0.074928105,0.0,Cincinnati Bell,Satellite,MT
0.028725373,0.0,Cincinnati Bell,Satellite,MT
0.033721067,0.0,Cincinnati Bell,Satellite,MT
0.28036475,0.0,Cincinnati Bell,Satellite,MT
0.025269918,0.0,Cincinnati Bell,Satellite,MT
0.05166152,0.0,Cincinnati Bell,Satellite,MT
0.03310275,0.0,Cincinnati Bell,Satellite,MT
0.09975909,0.0,Cincinnati Bell,Satellite,MT
0.023779875,0.0,Cincinnati Bell,Satellite,MT
0.13531984,0.0,Cincinnati Bell,Satellite,MT
0.071911,0.0,Cincinnati Bell,Satellite,MT
0.41197574,0.0,Cincinnati Bell,Satellite,MT
0.10030657,0.0,Cincinnati Bell,Satellite,MT
0.051765196,0.0,Cincinnati Bell,Satellite,MT
0.034155402,0.0,Cincinnati Bell,Satellite,MT
0.19149943,0.0,Cincinnati Bell,Satellite,MT
0.024633424,0.0,Cincinnati Bell,Satellite,MT
0.05732676,0.0,Cincinnati Bell,Satellite,MT
0.030841867,0.0,Cincinnati Bell,Satellite,MT
0.375814,0.0,Cincinnati Bell,Satellite,MT
0.023614254,0.0,Cincinnati Bell,Satellite,MT
0.075197026,0.0,Cincinnati Bell,Satellite,MT
0.06824623,0.0,Cincinnati Bell,Satellite,MT
0.13985512,0.0,Cincinnati Bell,Satellite,MT
0.025515266,0.0,Cincinnati Bell,Satellite,MT
0.06685289,0.0,Cincinnati Bell,Satellite,MT
0.14657748,0.0,Cincinnati Bell,Satellite,MT
0.08411615,0.0,Cincinnati Bell,Satellite,MT
0.02446253,0.0,Cincinnati Bell,Satellite,MT
0.032847784,0.0,Cincinnati Bell,Satellite,MT
0.37656248,0.0,Cincinnati Bell,Satellite,MT
0.20262702,0.0,Cincinnati Bell,Satellite,MT
0.026176464,0.0,Cincinnati Bell,Satellite,MT
0.07286759,0.0,Cincinnati Bell,Satellite,MT
0.027775714,0.0,Cincinnati Bell,Satellite,MT
0.16684465,0.0,Cincinnati Bell,Satellite,MT
0.025381677,0.0,Cincinnati Bell,Satellite,MT
0.024027994,0.0,Cincinnati Bell,Satellite,MT
0.025755493,0.0,Cincinnati Bell,Satellite,MT
0.089882195,0.0,Cincinnati Bell,Satellite,MT
0.023160348,0.0,Cincinnati Bell,Satellite,MT
0.02820867,0.0,Cincinnati Bell,Satellite,MT
0.03510658,0.0,Cincinnati Bell,Satellite,MT
0.118004255,0.0,Cincinnati Bell,Satellite,MT
0.027474398,0.0,Cincinnati Bell,Satellite,MT
0.06269469,0.0,Cincinnati Bell,Satellite,MT
0.059179977,0.0,Cincinnati Bell,Satellite,MT
0.47917315,0.0,Cincinnati Bell,Satellite,MT
0.026804632,0.0,Cincinnati Bell,Satellite,MT
0.10147604,0.0,Cincinnati Bell,Satellite,MT
0.07367299,0.0,Cincinnati Bell,Satellite,MT
0.09062575,0.0,Cincinnati Bell,Satellite,OK
0.059980683,0.0,Cincinnati Bell,Satellite,OK
0.019943826,0.0,Cincinnati Bell,Satellite,OK
0.051740263,0.0,Cincinnati Bell,Satellite,OK
0.06002122,0.0,Cincinnati Bell,Satellite,OK
0.10949527,0.0,Cincinnati Bell,Satellite,OK
0.025761977,0.0,Cincinnati Bell,Satellite,OK
0.08435912,0.0,Cincinnati Bell,Satellite,OK
0.07839464,0.033333335,Cincinnati Bell,Satellite,OK
0.062044673,0.0,Cincinnati Bell,Satellite,OK
0.024772154,0.0,Cincinnati Bell,Satellite,OK
0.085767165,0.0,Cincinnati Bell,Satellite,OK
0.21912546,0.0,Cincinnati Bell,Satellite,OK
0.08000019,0.0,Cincinnati Bell,Satellite,OK
0.03160048,0.0,Cincinnati Bell,Satellite,OK
0.09884617,0.0,Cincinnati Bell,Satellite,OK
0.118005976,0.0,Cincinnati Bell,Satellite,OK
0.06448411,0.0,Cincinnati Bell,Satellite,OK
0.032066744,0.0,Cincinnati Bell,Satellite,OK
0.090182856,0.0,Cincinnati Bell,Satellite,OK
0.14414884,0.0,Cincinnati Bell,Satellite,OK
0.119979344,0.0,Cincinnati Bell,Satellite,OK
0.03250612,0.0,Cincinnati Bell,Satellite,OK
0.07576413,0.0,Cincinnati Bell,Satellite,OK
0.18684901,0.0,Cincinnati Bell,Satellite,OK
0.0674323,0.0,Cincinnati Bell,Satellite,OK
0.013030006,0.0,Cincinnati Bell,Satellite,OK
0.09428725,0.0,Cincinnati Bell,Satellite,OK
0.105136216,0.0,Cincinnati Bell,Satellite,OK
0.086528085,0.0,Cincinnati Bell,Satellite,OK
0.020874064,0.0,Cincinnati Bell,Satellite,OK
0.13024491,0.0,Cincinnati Bell,Satellite,OK
0.12961559,0.0,Cincinnati Bell,Satellite,OK
0.10021671,0.0,Cincinnati Bell,Satellite,OK
0.05423386,0.0,Cincinnati Bell,Satellite,OK
0.11389739,0.0,Cincinnati Bell,Satellite,OK
0.11575304,0.0,Cincinnati Bell,Satellite,OK
0.06341618,0.0,Cincinnati Bell,Satellite,OK
0.031171484,0.0,Cincinnati Bell,Satellite,OK
0.10793141,0.0,Cincinnati Bell,Satellite,OK
0.17917815,0.0,Cincinnati Bell,Satellite,OK
0.10286624,0.0,Cincinnati Bell,Satellite,OK
0.020434437,0.0,Cincinnati Bell,Satellite,OK
0.054390356,0.0,Cincinnati Bell,Satellite,OK
0.107628204,0.0,Cincinnati Bell,Satellite,OK
0.099035345,0.0,Cincinnati Bell,Satellite,OK
0.030367652,0.0,Cincinnati Bell,Satellite,OK
0.061704893,0.0,Cincinnati Bell,Satellite,OK
0.078628674,0.0,Cincinnati Bell,Satellite,OK
0.08992934,0.0,Cincinnati Bell,Satellite,OK
0.040308475,0.0,Cincinnati Bell,Satellite,OK
0.08256589,0.0,Cincinnati Bell,Satellite,OK
0.10073998,0.0,Cincinnati Bell,Satellite,OK
0.1010213,0.0,Cincinnati Bell,Satellite,OK
0.025324047,0.0,Cincinnati Bell,Satellite,OK
0.12524235,0.0,Cincinnati Bell,Satellite,OK
0.046245076,0.0,Cincinnati Bell,Satellite,OK
0.0515665,0.0,Cincinnati Bell,Satellite,OK
0.02208433,0.0,Cincinnati Bell,Satellite,OK
0.01797616,0.0,Cincinnati Bell,Satellite,OK
0.077674225,0.0,Cincinnati Bell,Satellite,OK
0.045805935,0.0,Cincinnati Bell,Satellite,OK
0.024610465,0.0,Cincinnati Bell,Satellite,OK
0.01978545,0.0,Cincinnati Bell,Satellite,OK
0.11323211,0.0,Cincinnati Bell,Satellite,OK
0.048591502,0.0,Cincinnati Bell,Satellite,OK
0.022821905,0.0,Cincinnati Bell,Satellite,OK
0.023847843,0.0,Cincinnati Bell,Satellite,OK
0.049478248,0.0,Cincinnati Bell,Satellite,OK
0.05103465,0.0,Cincinnati Bell,Satellite,OK
0.024090236,0.0,Cincinnati Bell,Satellite,OK
0.018971317,0.0,Cincinnati Bell,Satellite,OK
0.07225392,0.0,Cincinnati Bell,Satellite,OK
0.050371442,0.0,Cincinnati Bell,Satellite,OK
0.026282715,0.0,Cincinnati Bell,Satellite,OK
0.026049236,0.0,Cincinnati Bell,Satellite,OK
0.04858139,0.0,Cincinnati Bell,Satellite,OK
0.051446524,0.0,Cincinnati Bell,Satellite,OK
0.020679465,0.0,Cincinnati Bell,Satellite,OK
0.053858876,0.0,Cincinnati Bell,Satellite,OK
0.07906889,0.0,Cincinnati Bell,Satellite,OK
0.062065065,0.0,Cincinnati Bell,Satellite,OK
0.018900765,0.0,Cincinnati Bell,Satellite,OK
0.018696927,0.0,Cincinnati Bell,Satellite,OK
0.042009614,0.0,Cincinnati Bell,Satellite,OK
0.060775805,0.0,Cincinnati Bell,Satellite,OK
0.019270444,0.0,Cincinnati Bell,Satellite,OK
0.034473237,0.0,Cincinnati Bell,Satellite,OK
0.055552505,0.0,Cincinnati Bell,Satellite,OK
0.0623358,0.0,Cincinnati Bell,Satellite,OK
0.022107316,0.0,Cincinnati Bell,Satellite,OK
0.040339854,0.0,Cincinnati Bell,Satellite,OK
0.05605528,0.0,Cincinnati Bell,Satellite,OK
0.05378593,0.0,Cincinnati Bell,Satellite,OK
0.022266934,0.0,Cincinnati Bell,Satellite,OK
0.023969451,0.0,Cincinnati Bell,Satellite,OK
0.06389293,0.0,Cincinnati Bell,Satellite,OK
0.062646426,0.0,Cincinnati Bell,Satellite,OK
0.021321176,0.0,Cincinnati Bell,Satellite,OK
0.025110556,0.0,Cincinnati Bell,Satellite,OK
0.0478043,0.0,Cincinnati Bell,Satellite,OK
0.07387377,0.0,Cincinnati Bell,Satellite,OK
0.019140402,0.0,Cincinnati Bell,Satellite,OK
0.019288693,0.0,Cincinnati Bell,Satellite,OK
0.055026997,0.0,Cincinnati Bell,Satellite,OK
0.06665158,0.0,Cincinnati Bell,Satellite,OK
0.02696063,0.0,Cincinnati Bell,Satellite,OK
0.020922028,0.0,Cincinnati Bell,Satellite,OK
0.059924413,0.0,Cincinnati Bell,Satellite,OK
0.32452616,0.0,Cincinnati Bell,Satellite,OK
0.08656651,0.0,Cincinnati Bell,Satellite,OK
0.15841909,0.0,Cincinnati Bell,Satellite,OK
0.1502513,0.0,Cincinnati Bell,Satellite,OK
0.29186377,0.0,Cincinnati Bell,Satellite,OK
0.020489758,0.0,Cincinnati Bell,Satellite,OK
0.032788113,0.0,Cincinnati Bell,Satellite,OK
0.073813975,0.0,Cincinnati Bell,Satellite,OK
0.24879715,0.0,Cincinnati Bell,Satellite,OK
0.022356817,0.0,Cincinnati Bell,Satellite,OK
0.027468761,0.0,Cincinnati Bell,Satellite,OK
0.2229188,0.0,Cincinnati Bell,Satellite,OK
0.12923072,0.0,Cincinnati Bell,Satellite,OK
0.044084724,0.0,Cincinnati Bell,Satellite,OK
0.04203542,0.0,Cincinnati Bell,Satellite,OK
0.090567775,0.0,Cincinnati Bell,Satellite,OK
0.07264934,0.0,Cincinnati Bell,Satellite,OK
0.021970263,0.0,Cincinnati Bell,Satellite,OK
0.03456062,0.0,Cincinnati Bell,Satellite,OK
0.047572356,0.0,Cincinnati Bell,Satellite,OK
0.09548251,0.0,Cincinnati Bell,Satellite,OK
0.019989206,0.0,Cincinnati Bell,Satellite,OK
0.031329937,0.0,Cincinnati Bell,Satellite,OK
0.15677725,0.0,Cincinnati Bell,Satellite,OK
0.1270044,0.0,Cincinnati Bell,Satellite,OK
0.02081872,0.0,Cincinnati Bell,Satellite,OK
0.071678944,0.0,Cincinnati Bell,Satellite,OK
0.06454204,0.0,Cincinnati Bell,Satellite,OK
0.22493123,0.0,Cincinnati Bell,Satellite,OK
0.02374544,0.0,Cincinnati Bell,Satellite,OK
0.029539747,0.0,Cincinnati Bell,Satellite,OK
0.22492674,0.0,Cincinnati Bell,Satellite,OK
0.06413789,0.0,Cincinnati Bell,Satellite,OK
0.019759092,0.0,Cincinnati Bell,Satellite,OK
0.019534372,0.0,Cincinnati Bell,Satellite,OK
0.06783929,0.0,Cincinnati Bell,Satellite,OK
0.07378498,0.0,Cincinnati Bell,Satellite,OK
0.022656234,0.0,Cincinnati Bell,Satellite,OK
0.03160696,0.0,Cincinnati Bell,Satellite,OK
0.09135658,0.0,Cincinnati Bell,Satellite,OK
0.13747318,0.0,Cincinnati Bell,Satellite,OK
0.023966314,0.0,Cincinnati Bell,Satellite,OK
0.03362896,0.0,Cincinnati Bell,Satellite,OK
0.059777748,0.0,Cincinnati Bell,Satellite,OK
0.08952671,0.0,Cincinnati Bell,Satellite,OK
0.024845846,0.0,Cincinnati Bell,Satellite,OK
0.07856478,0.0,Cincinnati Bell,Satellite,OK
0.057123996,0.0,Cincinnati Bell,Satellite,OK
0.05622586,0.0,Cincinnati Bell,Satellite,OK
0.017208366,0.0,Cincinnati Bell,Satellite,OK
0.031036379,0.0,Cincinnati Bell,Satellite,OK
0.060881153,0.0,Cincinnati Bell,Satellite,OK
0.08101445,0.0,Cincinnati Bell,Satellite,OK
0.023613993,0.0,Cincinnati Bell,Satellite,OK
0.12631138,0.0,Cincinnati Bell,Satellite,OK
0.067809805,0.0,Cincinnati Bell,Satellite,OK
0.30393067,0.0,Cincinnati Bell,Satellite,OK
0.021061433,0.0,Cincinnati Bell,Satellite,OK
0.063948356,0.0,Cincinnati Bell,Satellite,OK
0.11008815,0.0,Cincinnati Bell,Satellite,MT
0.10279487,0.0,Cincinnati Bell,Satellite,MT
0.06005284,0.0,Cincinnati Bell,Satellite,MT
0.048955142,0.0,Cincinnati Bell,Satellite,MT
0.06856021,0.0,Cincinnati Bell,Satellite,MT
0.11292428,0.0,Cincinnati Bell,Satellite,MT
0.049607113,0.0,Cincinnati Bell,Satellite,MT
0.059469767,0.0,Cincinnati Bell,Satellite,MT
0.086156845,0.0,Cincinnati Bell,Satellite,MT
0.16758963,0.0,Cincinnati Bell,Satellite,MT
0.050539777,0.0,Cincinnati Bell,Satellite,MT
0.108039744,0.0,Cincinnati Bell,Satellite,MT
0.08708798,0.0,Cincinnati Bell,Satellite,MT
0.18214394,0.0,Cincinnati Bell,Satellite,MT
0.05557424,0.0,Cincinnati Bell,Satellite,MT
0.047058776,0.0,Cincinnati Bell,Satellite,MT
0.06976436,0.0,Cincinnati Bell,Satellite,MT
0.10378745,0.0,Cincinnati Bell,Satellite,MT
0.058595084,0.0,Cincinnati Bell,Satellite,MT
0.048877105,0.0,Cincinnati Bell,Satellite,MT
0.064528845,0.0,Cincinnati Bell,Satellite,MT
0.09163352,0.0,Cincinnati Bell,Satellite,MT
0.08358941,0.0,Cincinnati Bell,Satellite,MT
0.059074234,0.0,Cincinnati Bell,Satellite,MT
0.10816629,0.0,Cincinnati Bell,Satellite,MT
0.05206517,0.0,Cincinnati Bell,Satellite,MT
0.049962457,0.0,Cincinnati Bell,Satellite,MT
0.04790186,0.0,Cincinnati Bell,Satellite,MT
0.10191867,0.0,Cincinnati Bell,Satellite,MT
0.091706604,0.0,Cincinnati Bell,Satellite,MT
0.047382824,0.0,Cincinnati Bell,Satellite,MT
0.06519201,0.0,Cincinnati Bell,Satellite,MT
0.080002636,0.0,Cincinnati Bell,Satellite,MT
0.067262545,0.0,Cincinnati Bell,Satellite,MT
0.038415268,0.0,Cincinnati Bell,Satellite,MT
0.08172916,0.0,Cincinnati Bell,Satellite,MT
0.07975425,0.0,Cincinnati Bell,Satellite,MT
0.13704734,0.0,Cincinnati Bell,Satellite,MT
0.049729288,0.0,Cincinnati Bell,Satellite,MT
0.04577264,0.0,Cincinnati Bell,Satellite,MT
0.045877397,0.0,Cincinnati Bell,Satellite,MT
0.12097252,0.0,Cincinnati Bell,Satellite,MT
0.04884618,0.0,Cincinnati Bell,Satellite,MT
0.16945566,0.0,Cincinnati Bell,Satellite,MT
0.11166655,0.0,Cincinnati Bell,Satellite,MT
0.19706766,0.0,Cincinnati Bell,Satellite,MT
0.046911124,0.0,Cincinnati Bell,Satellite,MT
0.052028656,0.0,Cincinnati Bell,Satellite,MT
0.07693947,0.0,Cincinnati Bell,Satellite,MT
0.17280425,0.0,Cincinnati Bell,Satellite,MT
0.045279697,0.0,Cincinnati Bell,Satellite,MT
0.05665083,0.0,Cincinnati Bell,Satellite,MT
0.09194971,0.0,Cincinnati Bell,Satellite,MT
0.09784253,0.0,Cincinnati Bell,Satellite,MT
0.10931818,0.0,Cincinnati Bell,Satellite,MT
0.049004618,0.0,Cincinnati Bell,Satellite,MT
0.12329622,0.06666667,Cincinnati Bell,Satellite,MO
0.056894295,0.0,Cincinnati Bell,Satellite,MO
0.17601845,0.033333335,Cincinnati Bell,Satellite,MO
0.028575344,0.0,Cincinnati Bell,Satellite,MO
0.062000576,0.1,Cincinnati Bell,Satellite,MO
0.09788973,0.0,Cincinnati Bell,Satellite,MO
0.049114503,0.033333335,Cincinnati Bell,Satellite,MO
0.063065104,0.0,Cincinnati Bell,Satellite,MO
0.13074635,0.0,Cincinnati Bell,Satellite,MO
0.27227753,0.1,Cincinnati Bell,Satellite,MO
0.06504887,0.0,Cincinnati Bell,Satellite,MO
0.051332124,0.0,Cincinnati Bell,Satellite,MO
0.068066046,0.0,Cincinnati Bell,Satellite,MO
0.2450464,0.0,Cincinnati Bell,Satellite,MO
0.041662876,0.0,Cincinnati Bell,Satellite,MO
0.04770651,0.0,Cincinnati Bell,Satellite,MO
0.12535936,0.0,Cincinnati Bell,Satellite,MO
0.19721152,0.0,Cincinnati Bell,Satellite,MO
0.04465879,0.0,Cincinnati Bell,Satellite,MO
0.08019936,0.0,Cincinnati Bell,Satellite,MO
0.07301558,0.0,Cincinnati Bell,Satellite,MO
0.09589724,0.0,Cincinnati Bell,Satellite,MO
0.14784609,0.033333335,Cincinnati Bell,Satellite,MO
0.09369434,0.0,Cincinnati Bell,Satellite,MO
0.06274056,0.0,Cincinnati Bell,Satellite,MO
0.25033793,0.0,Cincinnati Bell,Satellite,MO
0.058627732,0.0,Cincinnati Bell,Satellite,MO
0.14883167,0.0,Cincinnati Bell,Satellite,MO
0.045256406,0.0,Cincinnati Bell,Satellite,MO
0.46516824,0.0,Cincinnati Bell,Satellite,MO
0.10281547,0.0,Cincinnati Bell,Satellite,MO
0.08179488,0.0,Cincinnati Bell,Satellite,MO
0.053092606,0.0,Cincinnati Bell,Satellite,MO
0.241292,0.0,Cincinnati Bell,Satellite,MO
0.062114082,0.0,Cincinnati Bell,Satellite,MO
0.112487204,0.0,Cincinnati Bell,Satellite,MO
0.21027987,0.033333335,Cincinnati Bell,Satellite,MO
0.15982738,0.0,Cincinnati Bell,Satellite,MO
0.100574315,0.0,Cincinnati Bell,Satellite,MO
0.2908765,0.0,Cincinnati Bell,Satellite,MO
0.079601325,0.0,Cincinnati Bell,Satellite,MO
0.31477875,0.0,Cincinnati Bell,Satellite,MO
0.050727047,0.16666667,Cincinnati Bell,Satellite,MO
0.1130702,0.0,Cincinnati Bell,Satellite,MO
0.049909912,0.0,Cincinnati Bell,Satellite,MO
0.2949304,0.05,Cincinnati Bell,Satellite,MO
0.059002426,0.0,Cincinnati Bell,Satellite,MO
0.12476517,0.0,Cincinnati Bell,Satellite,MO
0.058654997,0.0,Cincinnati Bell,Satellite,MO
0.108121194,0.04,Cincinnati Bell,Satellite,MO
0.06174868,0.0,Cincinnati Bell,Satellite,MO
0.08194018,0.0,Cincinnati Bell,Satellite,MO
0.06937037,0.0,Cincinnati Bell,Satellite,MO
0.3263302,0.0,Cincinnati Bell,Satellite,MO
0.053454757,0.0,Cincinnati Bell,Satellite,MO
0.041656647,0.0,Cincinnati Bell,Satellite,MO
0.1176872,0.0,Cincinnati Bell,Satellite,MO
0.12919432,0.0,Cincinnati Bell,Satellite,MO
0.0370011,0.0,Cincinnati Bell,Satellite,MO
0.03847391,0.0,Cincinnati Bell,Satellite,MO
0.07036699,0.0,Cincinnati Bell,Satellite,MO
0.13983867,0.0,Cincinnati Bell,Satellite,MO
0.03789742,0.0,Cincinnati Bell,Satellite,MO
0.034927957,0.0,Cincinnati Bell,Satellite,MO
0.060074385,0.0,Cincinnati Bell,Satellite,MO
0.13376185,0.0,Cincinnati Bell,Satellite,MO
0.037484437,0.0,Cincinnati Bell,Satellite,MO
0.056076173,0.0,Cincinnati Bell,Satellite,MO
0.08618963,0.0,Cincinnati Bell,Satellite,MO
0.1468744,0.0,Cincinnati Bell,Satellite,MO
0.04052719,0.0,Cincinnati Bell,Satellite,MO
0.03656037,0.0,Cincinnati Bell,Satellite,MO
0.07205599,0.0,Cincinnati Bell,Satellite,MO
0.11762141,0.0,Cincinnati Bell,Satellite,MO
0.03716578,0.0,Cincinnati Bell,Satellite,MO
0.043433934,0.0,Cincinnati Bell,Satellite,MO
0.059232585,0.0,Cincinnati Bell,Satellite,MO
0.12379832,0.0,Cincinnati Bell,Satellite,MO
0.044058844,0.0,Cincinnati Bell,Satellite,MO
0.039644428,0.0,Cincinnati Bell,Satellite,MO
0.12463885,0.0,Cincinnati Bell,Satellite,MO
0.16295403,0.0,Cincinnati Bell,Satellite,MO
0.036807287,0.0,Cincinnati Bell,Satellite,MO
0.047332685,0.0,Cincinnati Bell,Satellite,MO
